,df1,df2,df3,df4,df5,df6,df7
2358,-0.68,-0.742,-0.781,-0.188,-0.641,-0.641,-0.422
2359,-0.0579999999999999,0.559,-0.0819999999999999,0.559,0.559,-0.003,-0.0819999999999999
2360,0.68,0.164,-0.1379999999999999,0.196,0.164,0.164,0.047
2361,-0.312,-0.148,-0.172,-0.265,-0.148,-0.328,-0.172
2362,0.086,0.189,-0.016,0.305,0.086,0.086,0.172
2363,0.766,0.766,-0.0619999999999999,0.766,0.766,0.766,0.766
2364,0.617,0.617,0.0549999999999999,0.0,0.0,0.617,0.1009999999999999
2365,0.133,0.1089999999999999,0.0,0.25,0.1089999999999999,0.1089999999999999,0.0
2366,0.297,0.297,-0.336,0.297,0.297,0.297,0.0
2367,-0.688,0.0,-0.547,-0.734,-0.844,-0.75,0.0
2368,0.0,0.156,0.141,0.656,0.187,0.25,0.141
2369,-0.1099999999999999,-0.063,0.2099999999999999,-0.039,0.0,0.0,0.2099999999999999
2370,0.547,0.016,-0.0779999999999999,0.141,0.016,0.016,-0.0779999999999999
2371,0.0,0.0,-0.781,0.0,0.0,0.0,-0.172
2372,-0.156,-0.125,-0.125,0.008,-0.125,-0.156,-0.125
2373,-0.297,-0.133,-0.321,0.265,-0.133,-0.133,-0.297
2374,0.0469999999999999,-0.034,-0.034,-0.034,0.1099999999999999,-0.034,0.1099999999999999
2375,0.0539999999999999,0.0,-0.016,0.734,0.0,0.0,0.0
2376,0.0,-0.734,-0.617,-0.734,0.0,0.0,-0.617
2377,0.1019999999999999,0.1019999999999999,-0.062,0.719,0.1019999999999999,0.1019999999999999,-0.062
2378,-0.054,0.1099999999999999,0.0909999999999999,0.118,0.1099999999999999,0.0,0.0909999999999999
2379,-0.183,-0.183,-0.188,-0.29,-0.183,-0.203,-0.203
2380,0.039,-0.132,-0.132,0.656,0.656,-0.132,-0.132
2381,0.1869999999999999,0.2339999999999999,0.2339999999999999,0.1869999999999999,0.1869999999999999,0.1869999999999999,0.2339999999999999
2382,0.125,0.672,-0.125,-0.1719999999999999,-0.0549999999999999,0.672,0.036
2383,0.1479999999999999,0.4059999999999999,0.01,0.4919999999999999,0.828,0.828,0.0399999999999999
2384,0.0,-0.617,-0.484,-0.844,-0.617,-0.617,-0.484
2385,-0.5,-0.648,-0.515,-0.359,-0.648,-0.516,-0.515
2386,-0.555,-0.127,-0.828,0.0,-0.127,-0.127,-0.828
2387,-0.647,-0.524,-0.781,-0.398,-0.524,-0.524,-0.781
2388,0.2029999999999999,0.414,0.035,0.36,0.485,0.3209999999999999,0.035
2389,0.0,0.0,-0.682,-0.5,0.0,-0.682,-0.682
2390,-0.203,-0.203,-0.227,-0.148,-0.222,-0.222,-0.227
2391,0.1169999999999999,0.1169999999999999,0.0,-0.2039999999999999,0.0229999999999999,0.0229999999999999,0.484
2392,0.0559999999999999,-0.092,-0.092,-0.1,-0.092,-0.092,0.4159999999999999
2393,-0.07,0.477,-0.156,-0.062,0.0,0.477,-0.07
2394,-0.68,-0.617,-0.781,-0.68,-0.617,-0.68,-0.781
2395,0.828,0.6559999999999999,0.0469999999999999,0.344,0.6559999999999999,0.6559999999999999,0.0469999999999999
2396,-0.133,0.0,-0.047,0.484,0.484,0.0229999999999999,0.0
2397,-0.195,-0.047,-0.047,-0.023,0.0699999999999999,0.0699999999999999,-0.047
2398,0.562,0.0,-0.0549999999999999,-0.1259999999999999,0.0,0.047,-0.0549999999999999
2399,-0.196,0.484,-0.399,-0.032,0.484,0.484,-0.152
2400,0.0309999999999999,0.1169999999999999,0.1169999999999999,0.0309999999999999,0.1169999999999999,0.1169999999999999,0.0
2401,-0.063,0.273,-0.016,-0.188,0.273,0.1009999999999999,0.1009999999999999
2402,-0.141,-0.141,-0.141,-0.141,-0.141,-0.141,-0.141
2403,0.246,0.867,0.0859999999999999,0.273,0.437,0.867,0.867
2404,0.375,0.375,0.718,0.554,0.375,0.375,0.2029999999999999
2405,0.391,0.239,0.187,0.25,0.0939999999999999,0.2229999999999999,0.187
2406,0.0,-0.539,-0.641,-0.133,-0.539,-0.539,0.0
2407,-0.044,0.222,-0.145,-0.1139999999999999,0.222,-0.145,0.152
2408,-0.68,-0.367,-0.672,-0.789,0.0,0.0,-0.633
2409,-0.125,0.039,-0.125,0.656,0.039,0.035,0.039
2410,-0.359,-0.828,-0.359,-0.734,-0.828,-0.359,-0.359
2411,-0.617,0.0,-0.516,-0.68,0.0,-0.617,-0.516
2412,0.665,0.048,-0.3189999999999999,-0.1159999999999999,0.048,0.048,0.048
2413,0.0,0.621,-0.2069999999999999,-0.1129999999999999,-0.0819999999999999,0.621,-0.0819999999999999
2414,-0.727,-0.727,-0.727,-0.656,-0.727,-0.727,-0.727
2415,-0.125,0.0,-0.297,-0.133,-0.125,-0.125,0.484
2416,0.0469999999999999,0.0,0.0469999999999999,0.828,0.828,0.828,0.0669999999999999
2417,0.617,0.617,-0.164,0.0699999999999999,0.0,0.0,-0.164
2418,-0.039,-0.039,-0.039,0.157,-0.124,-0.14,0.391
2419,0.0,-0.516,-0.625,-0.781,0.0,-0.758,-0.625
2420,0.364,0.243,0.141,0.242,0.243,0.243,0.758
2421,0.375,0.375,-0.3359999999999999,0.375,0.375,0.375,0.163
2422,-0.1089999999999999,0.055,-0.1089999999999999,-0.258,0.672,0.672,-0.1089999999999999
2423,-0.2339999999999999,0.516,-0.125,-0.272,0.516,0.516,0.016
2424,0.188,0.031,-0.1089999999999999,0.008,-0.0859999999999999,-0.0859999999999999,0.1099999999999999
2425,0.758,0.1989999999999999,0.524,0.266,0.1989999999999999,0.1989999999999999,0.524
2426,0.758,0.758,0.1169999999999999,0.274,0.758,0.758,0.758
2427,0.0,0.022,-0.142,0.171,-0.142,0.022,0.0
2428,0.441,0.441,-0.184,-0.176,0.441,0.441,-0.1649999999999999
2429,-0.0549999999999999,-0.0549999999999999,-0.0549999999999999,0.3350000000000001,-0.2269999999999999,-0.0549999999999999,-0.0549999999999999
2430,-0.781,-0.617,-0.617,-0.609,-0.656,-0.633,-0.617
2431,0.5,0.0,-0.258,0.0,-0.156,-0.156,-0.133
2432,0.0,0.0,0.0,-0.007,0.0,0.0,0.0
2433,-0.172,0.609,-0.258,0.609,0.609,-0.172,-0.172
2434,-0.149,0.328,-0.2269999999999999,-0.2299999999999999,0.328,-0.3129999999999999,-0.2269999999999999
2435,-0.133,0.031,0.031,-0.133,0.031,0.031,0.031
2436,-0.016,0.0939999999999999,-0.125,0.5,0.0939999999999999,0.5,-0.281
2437,0.156,0.648,0.023,0.195,0.648,-0.133,0.0889999999999999
2438,-0.085,0.2499999999999999,0.2029999999999999,0.0,0.2499999999999999,-0.085,-0.085
2439,0.672,-0.0859999999999999,0.672,0.672,-0.0859999999999999,-0.0859999999999999,0.672
2440,0.703,0.703,0.482,0.703,0.0,0.0859999999999999,0.482
2441,0.0,0.0,0.0,0.688,0.0,0.0,0.0079999999999998
2442,-0.516,-0.688,-0.602,0.0,-0.688,-0.688,-0.516
2443,-0.617,0.0,-0.617,0.0,0.0,0.0,-0.594
2444,-0.164,0.046,0.253,0.016,0.046,0.046,0.516
2445,-0.727,0.0,-0.672,-0.539,0.0,0.0,-0.727
2446,0.0629999999999999,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.1099999999999999,0.1099999999999999
2447,0.844,0.844,0.0,0.4379999999999999,0.4059999999999999,0.0859999999999999,0.2269999999999999
2448,0.0,0.0,0.0,-0.523,0.0,0.0,-0.789
2449,0.133,-0.031,-0.039,-0.024,-0.18,-0.031,0.038
2450,0.2189999999999999,-0.078,-0.359,-0.195,-0.078,-0.078,-0.195
2451,0.562,-0.0549999999999999,-0.0549999999999999,0.562,-0.0549999999999999,-0.2039999999999999,-0.0549999999999999
2452,-0.07,-0.07,-0.093,0.3209999999999999,-0.07,-0.07,0.1879999999999999
2453,0.12,0.034,-0.044,-0.24,0.034,0.034,-0.044
2454,0.0,0.0,-0.516,-0.32,0.0,-0.297,-0.516
2455,-0.25,0.5,-0.015,-0.25,0.5,0.5,-0.015
2456,0.1639999999999999,0.0559999999999999,-0.125,0.0549999999999999,0.0559999999999999,0.0559999999999999,0.0
2457,0.621,0.621,0.004,0.004,0.012,0.012,0.621
2458,0.194,0.287,0.045,0.264,0.287,0.467,0.045
2459,0.0469999999999999,0.0,0.1099999999999999,0.297,0.0,0.0469999999999999,0.2269999999999999
2460,-0.164,0.0,-0.007,0.516,0.516,0.516,-0.007
2461,0.0,0.68,0.0,0.0,0.18,0.282,0.68
2462,0.559,0.2,0.0,0.153,0.2,0.2,0.0
2463,-0.089,0.0439999999999999,-0.159,0.591,0.1069999999999999,0.1069999999999999,-0.045
2464,-0.172,0.484,0.14,0.015,-0.235,-0.172,0.484
2465,0.0,0.0989999999999999,0.133,0.601,0.242,0.0989999999999999,0.601
2466,-0.305,-0.086,-0.0469999999999999,-0.335,-0.086,-0.086,-0.0469999999999999
2467,0.016,0.016,-0.0859999999999999,-0.1159999999999999,0.016,0.016,0.313
2468,0.365,-0.0859999999999999,-0.0859999999999999,0.008,-0.0859999999999999,-0.0859999999999999,-0.0859999999999999
2469,0.547,0.547,0.031,-0.133,-0.383,0.547,0.055
2470,-0.251,-0.212,-0.321,-0.321,-0.212,-0.212,-0.321
2471,0.2149999999999999,0.4889999999999999,0.1539999999999999,0.372,0.4889999999999999,0.3249999999999999,0.942
2472,-0.203,-0.257,-0.007,0.477,-0.257,-0.257,0.477
2473,0.3429999999999999,0.1009999999999999,0.375,0.25,0.1009999999999999,0.1009999999999999,0.859
2474,-0.203,0.1169999999999999,-0.242,-0.227,-0.32,-0.11,-0.242
2475,0.201,0.1169999999999999,-0.297,0.0,0.201,0.201,-0.297
2476,0.016,-0.281,0.016,-0.18,-0.0779999999999999,-0.0779999999999999,0.016
2477,-0.063,0.32,0.242,0.617,0.3359999999999999,0.617,0.242
2478,-0.265,-0.1719999999999999,-0.359,0.516,-0.1719999999999999,-0.359,-0.265
2479,0.039,0.0,0.039,0.18,0.0,0.313,0.039
2480,0.516,0.102,-0.031,0.516,0.032,0.032,-0.031
2481,0.295,0.295,-0.252,-0.314,-0.3929999999999999,-0.439,-0.111
2482,0.242,0.241,-0.149,0.242,0.241,0.241,-0.149
2483,0.0309999999999999,0.711,-0.219,-0.054,0.711,0.0939999999999999,0.0
2484,-0.68,-0.453,-0.515,-0.368,-0.453,-0.453,-0.515
2485,-0.18,-0.18,-0.2029999999999999,0.0939999999999999,-0.1169999999999999,-0.1169999999999999,-0.2029999999999999
2486,0.0,0.0,-0.703,-0.617,0.0,0.0,-0.469
2487,-0.008,0.055,-0.008,0.672,0.051,0.051,0.055
2488,0.516,0.36,-0.125,0.516,0.36,0.516,0.516
2489,0.828,0.4529999999999999,0.0779999999999999,0.0,0.4529999999999999,0.344,0.1559999999999999
2490,-0.18,-0.2339999999999999,-0.015,0.5,-0.0779999999999999,-0.0779999999999999,-0.015
2491,0.0699999999999999,0.0699999999999999,-0.1089999999999999,0.75,0.0699999999999999,0.0699999999999999,0.0699999999999999
2492,0.484,-0.1159999999999999,-0.078,0.484,0.484,0.484,-0.078
2493,-0.3359999999999999,-0.242,-0.1089999999999999,-0.1959999999999999,-0.242,-0.242,-0.1089999999999999
2494,-0.024,-0.141,-0.25,-0.0629999999999999,-0.141,-0.141,-0.25
2495,-0.282,0.398,-0.243,0.398,0.398,0.398,-0.2189999999999999
2496,0.1949999999999999,0.0,0.0,0.0,0.0,0.0,0.281
2497,-0.1169999999999999,0.157,0.0,0.1099999999999999,0.157,0.0,0.202
2498,0.719,0.297,-0.031,0.719,0.297,-0.015,-0.031
2499,-0.1639999999999999,0.141,-0.1639999999999999,0.0,0.0,0.0,0.0
2500,0.038,-0.063,-0.133,-0.133,-0.063,-0.063,-0.133
2501,-0.1100000000000001,0.0,-0.281,-0.3600000000000001,0.0539999999999999,0.0539999999999999,-0.188
2502,-0.08,0.0,0.0839999999999999,0.0,0.0409999999999999,0.0,0.0849999999999999
2503,-0.75,-0.5,-0.788,-0.609,-0.5,-0.5,0.0
2504,0.1639999999999999,0.1639999999999999,0.641,0.1639999999999999,0.1639999999999999,0.1639999999999999,0.0939999999999999
2505,0.1079999999999999,0.0,0.163,0.1079999999999999,-0.0399999999999999,-0.0639999999999999,0.163
2506,0.313,0.172,0.446,0.93,0.063,0.93,0.446
2507,-0.258,0.295,-0.1799999999999999,-0.157,-0.288,-0.288,-0.1799999999999999
2508,-0.399,-0.1889999999999999,-0.1879999999999999,0.281,-0.1889999999999999,-0.1889999999999999,-0.1879999999999999
2509,-0.141,0.617,0.2809999999999999,0.133,0.133,0.133,0.2809999999999999
2510,0.0,0.0,-0.727,0.0,-0.641,-0.641,-0.727
2511,-0.121,0.02,0.041,-0.0499999999999999,0.02,0.559,0.041
2512,-0.0159999999999999,-0.383,-0.3049999999999999,-0.0469999999999999,-0.383,-0.383,0.281
2513,0.758,0.305,0.242,0.2289999999999999,0.0,-0.03,0.242
2514,-0.141,0.617,-0.164,0.617,0.617,0.617,-0.164
2515,-0.758,-0.617,-0.586,-0.625,0.0,-0.617,-0.586
2516,-0.121,-0.0819999999999999,-0.2219999999999999,-0.0499999999999999,-0.0499999999999999,0.02,-0.0659999999999999
2517,-0.179,-0.242,-0.351,0.133,-0.179,-0.242,-0.351
2518,-0.258,-0.258,-0.211,0.0159999999999999,-0.258,-0.258,-0.211
2519,0.844,0.4379999999999999,0.25,0.844,0.4379999999999999,0.4379999999999999,0.844
2520,0.0,-0.547,-0.625,-0.547,-0.547,-0.547,-0.562
2521,-0.1169999999999999,0.062,-0.2029999999999999,0.5,0.5,0.5,-0.2029999999999999
2522,-0.078,0.578,0.0629999999999999,0.1329999999999999,-0.078,-0.078,0.0629999999999999
2523,-0.196,0.0,-0.196,-0.235,-0.196,-0.196,0.272
2524,-0.032,-0.0789999999999999,0.1009999999999999,-0.0789999999999999,-0.0789999999999999,-0.0789999999999999,0.648
2525,0.0,0.0,-0.531,0.0,0.0,0.0,-0.617
2526,0.484,-0.297,-0.304,0.484,-0.125,-0.297,-0.304
2527,0.578,-0.078,0.578,-0.18,-0.078,-0.078,0.578
2528,-0.16,0.2149999999999999,-0.059,-0.16,0.2149999999999999,0.2149999999999999,0.409
2529,0.258,-0.062,-0.2259999999999999,-0.398,0.258,-0.14,-0.359
2530,0.3359999999999999,0.2969999999999999,-0.008,-0.047,0.0699999999999999,0.0699999999999999,0.1439999999999999
2531,-0.781,-0.516,-0.633,-0.75,-0.516,-0.516,-0.484
2532,0.617,0.414,-0.016,-0.016,0.414,0.617,-0.016
2533,-0.133,-0.1099999999999999,-0.133,-0.032,-0.1099999999999999,-0.1099999999999999,-0.133
2534,-0.196,0.484,-0.422,-0.157,0.484,-0.282,-0.282
2535,-0.68,-0.531,-0.203,-0.617,-0.531,-0.516,0.0
2536,-0.5,-0.2969999999999999,-0.352,0.281,-0.235,-0.1889999999999999,-0.5
2537,-0.68,0.0,-0.469,-0.609,0.0,0.0,0.0
2538,0.0469999999999999,0.03,0.727,0.133,0.03,0.03,0.0469999999999999
2539,0.0,-0.212,0.0,-0.641,-0.212,-0.212,0.0
